+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 5437.77  | 5443.55                    | 6   | 24634,24837,25040,24638,24841,25044 | 5.78     | 0.11     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 2032.46  | 2037.75                    | 6   | 2864,3046,3228,2868,3050,3232       | 5.29     | 0.26     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1734.29  | 1739.42                    | 6   | 3438,3620,3802,3442,3624,3806       | 5.13     | 0.3      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 331.52   | 336.58                     | 6   | 26433,26636,26839,26437,26640,26843 | 5.06     | 1.53     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 255.04   | 259.99                     | 6   | 25208,25411,25614,25212,25415,25618 | 4.95     | 1.94     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 479.32   | 484.22                     | 6   | 141,323,505,145,327,509             | 4.9      | 1.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 477.41   | 482.06                     | 6   | 5041,5223,5405,5045,5227,5409       | 4.65     | 0.97     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 8735.9   | 8740.5                     | 6   | 38347,38536,38725,38351,38540,38729 | 4.6      | 0.05     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 730.54   | 734.89                     | 6   | 6672,6854,7036,6676,6858,7040       | 4.35     | 0.6      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 5054.98  | 5059.32                    | 6   | 21589,21792,21995,21593,21796,21999 | 4.34     | 0.09     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 87.02    | 91.36                      | 6   | 24564,24767,24970,24568,24771,24974 | 4.34     | 4.99     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 126.91   | 131.14                     | 6   | 1212,1394,1576,1216,1398,1580       | 4.23     | 3.33     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 1519.61  | 1523.83                    | 6   | 20973,21176,21379,20977,21180,21383 | 4.22     | 0.28     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 1661.41  | 1665.59                    | 6   | 19111,19314,19517,19115,19318,19521 | 4.18     | 0.25     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 407.8    | 411.92                     | 6   | 19720,19923,20126,19724,19927,20130 | 4.12     | 1.01     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 712.72   | 716.78                     | 6   | 8345,8527,8709,8349,8531,8713       | 4.06     | 0.57     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 506072     | 3191.75  | 3195.78                    | 6   | 687,869,1051,691,873,1055           | 4.03     | 0.13     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 362.25   | 366.18                     | 6   | 8324,8506,8688,8328,8510,8692       | 3.93     | 1.08     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1006072    | 972.72   | 976.59                     | 6   | 7267,7449,7631,7271,7453,7635       | 3.87     | 0.4      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 135.67   | 139.5                      | 6   | 6119,6301,6483,6123,6305,6487       | 3.83     | 2.82     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1062.74  | 1066.42                    | 6   | 8366,8548,8730,8370,8552,8734       | 3.68     | 0.35     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 5823.03  | 5826.62                    | 6   | 2906,3088,3270,2910,3092,3274       | 3.59     | 0.06     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 872.34   | 875.85                     | 6   | 20952,21155,21358,20956,21159,21362 | 3.51     | 0.4      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1017.29  | 1020.79                    | 6   | 6147,6329,6511,6151,6333,6515       | 3.5      | 0.34     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256072     | 245.68   | 249.15                     | 6   | 127,309,491,131,313,495             | 3.47     | 1.41     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 251.39   | 254.79                     | 6   | 26426,26629,26832,26430,26633,26836 | 3.4      | 1.35     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 2480.28  | 2483.65                    | 6   | 17900,18103,18306,17904,18107,18310 | 3.37     | 0.14     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 598.77   | 602.05                     | 6   | 7246,7428,7610,7250,7432,7614       | 3.28     | 0.55     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1270.92  | 1274.17                    | 6   | 24011,24214,24417,24015,24218,24421 | 3.25     | 0.26     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 88.24    | 91.37                      | 6   | 25194,25397,25600,25198,25401,25604 | 3.13     | 3.55     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 762.1    | 765.12                     | 6   | 3410,3592,3774,3414,3596,3778       | 3.02     | 0.4      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 6325.78  | 6328.77                    | 6   | 17935,18138,18341,17939,18142,18345 | 2.99     | 0.05     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 816.25   | 819.17                     | 6   | 666,848,1030,670,852,1034           | 2.92     | 0.36     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 425.65   | 428.54                     | 6   | 17879,18082,18285,17883,18086,18289 | 2.89     | 0.68     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.07    | 12.91                      | 6   | 8282,8464,8646,8286,8468,8650       | 2.84     | 28.2     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 1812.55  | 1815.34                    | 6   | 6168,6350,6532,6172,6354,6536       | 2.79     | 0.15     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 4093.5   | 4096.28                    | 6   | 4530,4712,4894,4534,4716,4898       | 2.78     | 0.07     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 110.05   | 112.82                     | 6   | 22751,22954,23157,22755,22958,23161 | 2.77     | 2.52     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 631072     | 4045.48  | 4048.25                    | 6   | 1786,1968,2150,1790,1972,2154       | 2.77     | 0.07     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 3225.68  | 3228.44                    | 6   | 17907,18110,18313,17911,18114,18317 | 2.76     | 0.09     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 571.27   | 573.99                     | 6   | 26454,26657,26860,26458,26661,26864 | 2.72     | 0.48     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 37.86    | 40.56                      | 6   | 6105,6287,6469,6109,6291,6473       | 2.7      | 7.13     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 417.08   | 419.74                     | 6   | 17305,17508,17711,17309,17512,17715 | 2.66     | 0.64     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 830.2    | 832.75                     | 6   | 7260,7442,7624,7264,7446,7628       | 2.55     | 0.31     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 366.85   | 369.37                     | 6   | 6665,6847,7029,6669,6851,7033       | 2.52     | 0.69     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 4091.8   | 4094.32                    | 6   | 24620,24823,25026,24624,24827,25030 | 2.52     | 0.06     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 506072     | 2700.55  | 2702.97                    | 6   | 2871,3053,3235,2875,3057,3239       | 2.42     | 0.09     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 243.23   | 245.61                     | 6   | 1219,1401,1583,1223,1405,1587       | 2.38     | 0.98     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 652.33   | 654.64                     | 6   | 25243,25446,25649,25247,25450,25653 | 2.31     | 0.35     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 3791.89  | 3794.15                    | 6   | 20357,20560,20763,20361,20564,20767 | 2.26     | 0.06     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 573.57   | 575.83                     | 6   | 25236,25439,25642,25240,25443,25646 | 2.26     | 0.39     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 1661.27  | 1663.52                    | 6   | 17893,18096,18299,17897,18100,18303 | 2.25     | 0.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 46.16    | 48.4                       | 6   | 18488,18691,18894,18492,18695,18898 | 2.24     | 4.85     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 66.42    | 68.63                      | 6   | 7211,7393,7575,7215,7397,7579       | 2.21     | 3.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1152.07  | 1154.22                    | 6   | 22156,22359,22562,22160,22363,22566 | 2.15     | 0.19     |
