+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1867.36                          | 1876.81                    | 6   | 8903,9078,9253,8902,9077,9252       | 9.45     | 0.51     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 1399.62                          | 1408.98                    | 6   | 40046,40235,40424,40045,40234,40423 | 9.36     | 0.67     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 49.26                            | 58.61                      | 6   | 51414,51589,51764,51413,51588,51763 | 9.35     | 18.98    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 672.92                           | 682.16                     | 6   | 55040,55208,55376,55039,55207,55375 | 9.24     | 1.37     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 12069.98                         | 12079.2                    | 6   | 38373,38562,38751,38372,38561,38750 | 9.22     | 0.08     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.1                             | 21.32                      | 6   | 56013,56181,56349,56012,56180,56348 | 9.22     | 76.2     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1688.24                          | 1697.4                     | 6   | 34432,34621,34810,34431,34620,34809 | 9.16     | 0.54     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 1929.73                          | 1938.85                    | 6   | 11528,11703,11878,11527,11702,11877 | 9.12     | 0.47     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1302.46                          | 1311.54                    | 6   | 31009,31198,31387,31008,31197,31386 | 9.08     | 0.7      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 139.59                           | 148.64                     | 6   | 43420,43609,43798,43419,43608,43797 | 9.05     | 6.48     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 45.47                            | 54.5                       | 6   | 1735,1917,2099,1734,1916,2098       | 9.03     | 19.86    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 336.74                           | 345.69                     | 6   | 46199,46374,46549,46198,46373,46548 | 8.95     | 2.66     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 52.34                            | 61.27                      | 6   | 47739,47914,48089,47738,47913,48088 | 8.93     | 17.06    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 1289.05                          | 1297.97                    | 6   | 77160,77335,77510,77159,77334,77509 | 8.92     | 0.69     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 12.11                            | 21.0                       | 4   | 87968,88164,87967,88163             | 8.89     | 73.41    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 1514.47                          | 1523.33                    | 6   | 77699,77874,78049,77698,77873,78048 | 8.86     | 0.59     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 95268      | 1094.69                          | 1103.46                    | 6   | 59093,59261,59429,59092,59260,59428 | 8.77     | 0.8      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 216.1                            | 224.82                     | 6   | 29273,29462,29651,29272,29461,29650 | 8.72     | 4.04     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 597.13                           | 605.8                      | 6   | 76089,76264,76439,76088,76263,76438 | 8.67     | 1.45     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3128.54                          | 3137.19                    | 6   | 41768,41957,42146,41767,41956,42145 | 8.65     | 0.28     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 234.21                           | 242.83                     | 6   | 71364,71539,71714,71363,71538,71713 | 8.62     | 3.68     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1687.32                          | 1695.93                    | 6   | 31597,31786,31975,31596,31785,31974 | 8.61     | 0.51     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3225.67                          | 3234.27                    | 6   | 45681,45856,46031,45680,45855,46030 | 8.6      | 0.27     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 530.88                           | 539.37                     | 6   | 74010,74185,74360,74009,74184,74359 | 8.49     | 1.6      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 11.47                            | 19.95                      | 6   | 83852,84048,84244,83851,84047,84243 | 8.48     | 73.93    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 13.42                            | 21.83                      | 6   | 81500,81696,81892,81499,81695,81891 | 8.41     | 62.67    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 10776.63                         | 10785.02                   | 6   | 60647,60815,60983,60646,60814,60982 | 8.39     | 0.08     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 144.41                           | 152.79                     | 6   | 60087,60255,60423,60086,60254,60422 | 8.38     | 5.8      |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 10.76                            | 19.11                      | 6   | 58533,58701,58869,58532,58700,58868 | 8.35     | 77.6     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 2115.83                          | 2124.15                    | 6   | 13110,13285,13460,13109,13284,13459 | 8.32     | 0.39     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 5172.71                          | 5180.94                    | 6   | 52520,52695,52870,52519,52694,52869 | 8.23     | 0.16     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 1173.56                          | 1181.74                    | 6   | 74528,74703,74878,74527,74702,74877 | 8.18     | 0.7      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2037.89                          | 2046.06                    | 6   | 13607,13782,13957,13606,13781,13956 | 8.17     | 0.4      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 1033.85                          | 1041.92                    | 6   | 40613,40802,40991,40612,40801,40990 | 8.07     | 0.78     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1988.95                          | 1996.97                    | 6   | 9953,10128,10303,9952,10127,10302   | 8.02     | 0.4      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 562.41                           | 570.39                     | 6   | 11486,11661,11836,11485,11660,11835 | 7.98     | 1.42     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 282768     | 5572.97                          | 5580.91                    | 6   | 57119,57287,57455,57118,57286,57454 | 7.94     | 0.14     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 73.5                             | 81.39                      | 6   | 60080,60248,60416,60079,60247,60415 | 7.89     | 10.73    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 23.01                            | 30.85                      | 6   | 84447,84643,84839,84446,84642,84838 | 7.84     | 34.07    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 86.97                            | 94.79                      | 6   | 78175,78350,78525,78174,78349,78524 | 7.82     | 8.99     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 40.45                            | 48.25                      | 6   | 43406,43595,43784,43405,43594,43783 | 7.8      | 19.28    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 4908.61                          | 4916.4                     | 6   | 42300,42489,42678,42299,42488,42677 | 7.79     | 0.16     |
