+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 993.2                              | 1002.22                          | 6   | 32701,32890,33079,32703,32892,33081 | 9.02     | 0.91     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 1181.51                            | 1190.3                           | 6   | 5058,5240,5422,5060,5242,5424       | 8.79     | 0.74     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1760.88                            | 1769.63                          | 6   | 33275,33464,33653,33277,33466,33655 | 8.75     | 0.5      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 4478.63                            | 4487.34                          | 6   | 3994,4176,4358,3996,4178,4360       | 8.71     | 0.19     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 3086.67                            | 3095.33                          | 6   | 30468,30657,30846,30470,30659,30848 | 8.66     | 0.28     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 1363.34                            | 1371.96                          | 6   | 16755,16930,17105,16757,16932,17107 | 8.62     | 0.63     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 786.72                             | 794.74                           | 6   | 14627,14802,14977,14629,14804,14979 | 8.02     | 1.02     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2289.19                            | 2297.13                          | 6   | 14655,14830,15005,14657,14832,15007 | 7.94     | 0.35     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1247.52                            | 1255.29                          | 6   | 11505,11680,11855,11507,11682,11857 | 7.77     | 0.62     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2622.22                            | 2629.94                          | 6   | 36096,36285,36474,36098,36287,36476 | 7.72     | 0.29     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1666.09                            | 1673.81                          | 6   | 27059,27248,27437,27061,27250,27439 | 7.72     | 0.46     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 1852.48                            | 1860.01                          | 6   | 27066,27255,27444,27068,27257,27446 | 7.53     | 0.41     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1288.44                            | 1295.93                          | 6   | 34416,34605,34794,34418,34607,34796 | 7.49     | 0.58     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 734.04                             | 741.49                           | 6   | 28158,28347,28536,28160,28349,28538 | 7.45     | 1.01     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 2108.39                            | 2115.83                          | 6   | 13108,13283,13458,13110,13285,13460 | 7.44     | 0.35     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 120.19                             | 127.57                           | 6   | 25197,25400,25603,25199,25402,25605 | 7.38     | 6.14     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 770.41                             | 777.63                           | 6   | 13066,13241,13416,13068,13243,13418 | 7.22     | 0.94     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 2144.3                             | 2151.48                          | 6   | 29320,29509,29698,29322,29511,29700 | 7.18     | 0.33     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 38.31                              | 45.47                            | 6   | 1733,1915,2097,1735,1917,2099       | 7.16     | 18.69    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 2015.64                            | 2022.76                          | 6   | 36089,36278,36467,36091,36280,36469 | 7.12     | 0.35     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 1922.76                            | 1929.73                          | 6   | 11526,11701,11876,11528,11703,11878 | 6.97     | 0.36     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 2232.22                            | 2239.04                          | 6   | 6171,6353,6535,6173,6355,6537       | 6.82     | 0.31     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 20.65                              | 27.47                            | 6   | 634,816,998,636,818,1000            | 6.82     | 33.03    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1555.55                            | 1562.32                          | 6   | 29306,29495,29684,29308,29497,29686 | 6.77     | 0.44     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 166.76                             | 173.52                           | 6   | 27003,27192,27381,27005,27194,27383 | 6.76     | 4.05     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 200.2                              | 206.79                           | 6   | 35508,35697,35886,35510,35699,35888 | 6.59     | 3.29     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 2474.33                            | 2480.87                          | 6   | 37223,37412,37601,37225,37414,37603 | 6.54     | 0.26     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 491.99                             | 498.49                           | 6   | 21543,21746,21949,21545,21748,21951 | 6.5      | 1.32     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 949.98                             | 956.46                           | 6   | 35536,35725,35914,35538,35727,35916 | 6.48     | 0.68     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1108.57                            | 1115.01                          | 6   | 9923,10098,10273,9925,10100,10275   | 6.44     | 0.58     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 69.69                              | 76.03                            | 6   | 20304,20507,20710,20306,20509,20712 | 6.34     | 9.1      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 1850.3                             | 1856.5                           | 6   | 20983,21186,21389,20985,21188,21391 | 6.2      | 0.34     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 222.09                             | 228.25                           | 6   | 19716,19919,20122,19718,19921,20124 | 6.16     | 2.77     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 688.79                             | 694.86                           | 6   | 33821,34010,34199,33823,34012,34201 | 6.07     | 0.88     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 13.25                              | 19.31                            | 6   | 21508,21711,21914,21510,21713,21916 | 6.06     | 45.74    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 8.0                                | 13.95                            | 6   | 38280,38469,38658,38282,38471,38660 | 5.95     | 74.37    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 21.95                              | 27.87                            | 6   | 1726,1908,2090,1728,1910,2092       | 5.92     | 26.97    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 66.07                              | 71.98                            | 6   | 5023,5205,5387,5025,5207,5389       | 5.91     | 8.95     |
