+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 80.34                            | 88.59                              | 6   | 24569,24772,24975,24567,24770,24973 | 10.27    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1132.86                          | 1247.86                            | 6   | 3422,3604,3786,3420,3602,3784       | 10.15    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1871.12                          | 2060.71                            | 6   | 5081,5263,5445,5079,5261,5443       | 10.13    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.57                             | 3.93                               | 6   | 10884,11059,11234,10882,11057,11232 | 10.08    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 0.3                              | 0.33                               | 6   | 25108,25311,25514,25106,25309,25512 | 10.0     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 4.04                             | 4.44                               | 6   | 6082,6264,6446,6080,6262,6444       | 9.9      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 0.81                             | 0.89                               | 6   | 26354,26557,26760,26352,26555,26758 | 9.88     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.14                             | 2.35                               | 6   | 69,251,433,67,249,431               | 9.81     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 115.62                           | 126.83                             | 6   | 22756,22959,23162,22754,22957,23160 | 9.7      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 0.31                             | 0.34                               | 6   | 24499,24702,24905,24497,24700,24903 | 9.68     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 756072     | 1744.2                           | 1912.17                            | 6   | 6166,6348,6530,6164,6346,6528       | 9.63     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.35                             | 1.48                               | 6   | 8238,8420,8602,8236,8418,8600       | 9.63     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 18.77                            | 20.57                              | 6   | 26970,27159,27348,26968,27157,27346 | 9.59     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.68                             | 1.84                               | 6   | 14545,14720,14895,14543,14718,14893 | 9.52     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 430.68                           | 471.0                              | 6   | 22154,22357,22560,22152,22355,22558 | 9.36     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.61                             | 1.76                               | 6   | 1147,1329,1511,1145,1327,1509       | 9.32     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 9.89                             | 10.8                               | 6   | 28657,28846,29035,28655,28844,29033 | 9.2      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.85                             | 2.02                               | 6   | 2239,2421,2603,2237,2419,2601       | 9.19     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.22                             | 0.24                               | 6   | 24464,24667,24870,24462,24665,24868 | 9.09     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.23                             | 1.34                               | 6   | 3849,4031,4213,3847,4029,4211       | 8.94     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.99                            | 15.24                              | 6   | 26396,26599,26802,26394,26597,26800 | 8.93     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 14.89                            | 16.22                              | 6   | 10380,10555,10730,10378,10553,10728 | 8.93     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.56                             | 0.61                               | 6   | 26907,27096,27285,26905,27094,27283 | 8.93     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1485.12                          | 1617.2                             | 6   | 22805,23008,23211,22803,23006,23209 | 8.89     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.32                             | 6.88                               | 6   | 4444,4626,4808,4442,4624,4806       | 8.86     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.23                             | 0.25                               | 6   | 17170,17373,17576,17168,17371,17574 | 8.7      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.54                             | 2.76                               | 6   | 26375,26578,26781,26373,26576,26779 | 8.66     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 8.85                             | 9.61                               | 6   | 22728,22931,23134,22726,22929,23132 | 8.59     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.98                             | 4.32                               | 6   | 15623,15798,15973,15621,15796,15971 | 8.54     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 137.98                           | 149.49                             | 6   | 24576,24779,24982,24574,24777,24980 | 8.34     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.2                              | 1.3                                | 6   | 9813,9988,10163,9811,9986,10161     | 8.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.24                             | 0.26                               | 6   | 22035,22238,22441,22033,22236,22439 | 8.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 0.36                             | 0.39                               | 6   | 22672,22875,23078,22670,22873,23076 | 8.33     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.25                             | 4.6                                | 6   | 1707,1889,2071,1705,1887,2069       | 8.24     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.32                             | 6.84                               | 6   | 10898,11073,11248,10896,11071,11246 | 8.23     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.73                             | 0.79                               | 6   | 21468,21671,21874,21466,21669,21872 | 8.22     |
