+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 13.71            | 13.75                  | 6   | 31047,31250,31453,31052,31255,31458 | 0.29     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1472.42          | 1476.62                | 6   | 3278,3453,3628,3283,3458,3633       | 0.29     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 10.55            | 10.58                  | 6   | 18881,19049,19217,18886,19054,19222 | 0.28     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 189018     | 3234.72          | 3243.17                | 6   | 23998,24166,24334,24003,24171,24339 | 0.26     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11580.32         | 11610.57               | 6   | 38194,38383,38572,38199,38388,38577 | 0.26     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 64.08            | 64.24                  | 6   | 618,793,968,623,798,973             | 0.25     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 89.27            | 89.49                  | 6   | 50010,50199,50388,50015,50204,50393 | 0.25     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 8.2              | 8.22                   | 6   | 43150,43339,43528,43155,43344,43533 | 0.24     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 42.14            | 42.24                  | 6   | 43206,43395,43584,43211,43400,43589 | 0.24     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3221.1           | 3228.7                 | 6   | 681,856,1031,686,861,1036           | 0.24     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 256.96           | 257.56                 | 6   | 43227,43416,43605,43232,43421,43610 | 0.23     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 258.58           | 259.17                 | 6   | 17404,17572,17740,17409,17577,17745 | 0.23     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.32            | 95.53                  | 6   | 6932,7107,7282,6937,7112,7287       | 0.22     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 2150.92          | 2155.62                | 6   | 9613,9788,9963,9618,9793,9968       | 0.22     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 1829.84          | 1833.71                | 6   | 43248,43437,43626,43253,43442,43631 | 0.21     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 5.25             | 5.26                   | 6   | 33469,33672,33875,33474,33677,33880 | 0.19     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 3774.78          | 3781.78                | 6   | 18461,18629,18797,18466,18634,18802 | 0.19     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 9707.88          | 9725.8                 | 6   | 37053,37242,37431,37058,37247,37436 | 0.18     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 523.71           | 524.63                 | 6   | 19931,20099,20267,19936,20104,20272 | 0.18     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 75.57            | 75.7                   | 6   | 23942,24110,24278,23947,24115,24283 | 0.17     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 1239.07          | 1241.13                | 6   | 19448,19616,19784,19453,19621,19789 | 0.17     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 528.55           | 529.42                 | 6   | 52880,53069,53258,52885,53074,53263 | 0.16     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 7237.94          | 7249.59                | 6   | 45565,45754,45943,45570,45759,45948 | 0.16     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1237.62          | 1239.6                 | 6   | 44949,45138,45327,44954,45143,45332 | 0.16     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 56.79            | 56.88                  | 6   | 30459,30662,30865,30464,30667,30870 | 0.16     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 38.86            | 38.92                  | 6   | 11636,11811,11986,11641,11816,11991 | 0.15     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 43.91            | 43.97                  | 6   | 32895,33098,33301,32900,33103,33306 | 0.14     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 5981.71          | 5989.83                | 6   | 48960,49149,49338,48965,49154,49343 | 0.14     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64018      | 448.02           | 448.62                 | 6   | 23466,23634,23802,23471,23639,23807 | 0.13     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 74.93            | 75.03                  | 6   | 43773,43962,44151,43778,43967,44156 | 0.13     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 4093.26          | 4098.51                | 6   | 43857,44046,44235,43862,44051,44240 | 0.13     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 1576.69          | 1578.67                | 6   | 46083,46272,46461,46088,46277,46466 | 0.13     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 636.79           | 637.58                 | 6   | 8003,8178,8353,8008,8183,8358       | 0.12     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 126518     | 2011.54          | 2013.89                | 6   | 19952,20120,20288,19957,20125,20293 | 0.12     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 2995.31          | 2998.05                | 6   | 52915,53104,53293,52920,53109,53298 | 0.09     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3387.52          | 3390.07                | 6   | 3306,3481,3656,3311,3486,3661       | 0.08     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5513.22          | 5517.3                 | 6   | 35324,35513,35702,35329,35518,35707 | 0.07     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 5934.36          | 5938.58                | 6   | 50661,50850,51039,50666,50855,51044 | 0.07     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 15.1             | 15.11                  | 6   | 26784,26987,27190,26789,26992,27195 | 0.07     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 512.01           | 512.28                 | 6   | 7464,7639,7814,7469,7644,7819       | 0.05     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5176.28          | 5178.24                | 6   | 38159,38348,38537,38164,38353,38542 | 0.04     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 126518     | 1927.2           | 1927.88                | 6   | 22976,23144,23312,22981,23149,23317 | 0.04     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 59.28            | 59.3                   | 6   | 34120,34323,34526,34125,34328,34531 | 0.03     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 213.82           | 213.89                 | 6   | 51165,51354,51543,51170,51359,51548 | 0.03     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 66.84            | 66.86                  | 6   | 22934,23102,23270,22939,23107,23275 | 0.03     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1045.71          | 1046.02                | 6   | 1192,1367,1542,1197,1372,1547       | 0.03     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2492.66          | 2493.37                | 6   | 42121,42310,42499,42126,42315,42504 | 0.03     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 6285.65          | 6287.38                | 6   | 35912,36101,36290,35917,36106,36295 | 0.03     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 97.07            | 97.09                  | 6   | 107,282,457,112,287,462             | 0.02     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 359.76           | 359.82                 | 6   | 28653,28856,29059,28658,28861,29064 | 0.02     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 1462.63          | 1462.78                | 6   | 17425,17593,17761,17430,17598,17766 | 0.01     |
