+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 23.45    | 16.35                              | 6   | 34686,34875,35064,34689,34878,35067 | -30.28   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 3.47     | 2.41                               | 6   | 21876,22044,22212,21879,22047,22215 | -30.55   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 31.92    | 22.16                              | 6   | 40923,41112,41301,40926,41115,41304 | -30.58   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 15.1     | 10.41                              | 6   | 38634,38823,39012,38637,38826,39015 | -31.06   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.19     | 0.82                               | 6   | 1590,1765,1940,1593,1768,1943       | -31.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 21.37    | 14.72                              | 6   | 38074,38263,38452,38077,38266,38455 | -31.12   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 16.56    | 11.4                               | 6   | 47132,47321,47510,47135,47324,47513 | -31.16   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 84.2     | 57.89                              | 6   | 38102,38291,38480,38105,38294,38483 | -31.25   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 16.82    | 11.56                              | 6   | 41462,41651,41840,41465,41654,41843 | -31.27   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 4.63     | 3.17                               | 6   | 20875,21043,21211,20878,21046,21214 | -31.53   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 4.82     | 3.3                                | 6   | 18355,18523,18691,18358,18526,18694 | -31.54   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 24.01    | 16.42                              | 6   | 38081,38270,38459,38084,38273,38462 | -31.61   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 4.7      | 3.21                               | 6   | 23899,24067,24235,23902,24070,24238 | -31.7    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.86     | 3.98                               | 6   | 2682,2857,3032,2685,2860,3035       | -32.08   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.54     | 1.04                               | 6   | 25488,25691,25894,25491,25694,25897 | -32.47   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 16.6     | 11.21                              | 6   | 45998,46187,46376,46001,46190,46379 | -32.47   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.63     | 1.1                                | 6   | 2122,2297,2472,2125,2300,2475       | -32.52   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.8      | 2.56                               | 6   | 7400,7575,7750,7403,7578,7753       | -32.63   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 9.01     | 6.06                               | 6   | 51661,51850,52039,51664,51853,52042 | -32.74   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.39     | 2.95                               | 6   | 14750,14925,15100,14753,14928,15103 | -32.8    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 6.72     | 4.48                               | 6   | 12657,12832,13007,12660,12835,13010 | -33.33   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 12.94    | 8.62                               | 6   | 43170,43359,43548,43173,43362,43551 | -33.38   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 13.93    | 9.26                               | 6   | 36352,36541,36730,36355,36544,36733 | -33.52   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 81.4     | 53.93                              | 6   | 36968,37157,37346,36971,37160,37349 | -33.75   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 4.79     | 3.17                               | 6   | 17347,17515,17683,17350,17518,17686 | -33.82   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 9.15     | 6.01                               | 6   | 51094,51283,51472,51097,51286,51475 | -34.32   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.25     | 2.79                               | 6   | 12125,12300,12475,12128,12303,12478 | -34.35   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 35.29    | 23.16                              | 6   | 36954,37143,37332,36957,37146,37335 | -34.37   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 4.16     | 2.73                               | 6   | 13700,13875,14050,13703,13878,14053 | -34.38   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.5      | 2.28                               | 6   | 3725,3900,4075,3728,3903,4078       | -34.86   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.49     | 2.27                               | 6   | 5300,5475,5650,5303,5478,5653       | -34.96   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 17.38    | 11.28                              | 6   | 40895,41084,41273,40898,41087,41276 | -35.1    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.79     | 2.45                               | 6   | 1625,1800,1975,1628,1803,1978       | -35.36   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.24     | 4.67                               | 6   | 15807,15982,16157,15810,15985,16160 | -35.5    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 3.82     | 2.45                               | 6   | 575,750,925,578,753,928             | -35.86   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.73     | 2.38                               | 6   | 6350,6525,6700,6353,6528,6703       | -36.19   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 17.64    | 11.22                              | 6   | 36926,37115,37304,36929,37118,37307 | -36.39   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.55     | 4.78                               | 6   | 8982,9157,9332,8985,9160,9335       | -36.69   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 17.6     | 11.14                              | 6   | 39761,39950,40139,39764,39953,40142 | -36.7    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 19.14    | 12.09                              | 6   | 40342,40531,40720,40345,40534,40723 | -36.83   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 26.81    | 16.89                              | 6   | 42610,42799,42988,42613,42802,42991 | -37.0    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 23.23    | 14.63                              | 6   | 42603,42792,42981,42606,42795,42984 | -37.02   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 17.34    | 10.9                               | 6   | 43730,43919,44108,43733,43922,44111 | -37.14   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 6.49     | 4.05                               | 6   | 20882,21050,21218,20885,21053,21221 | -37.6    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 8.95     | 5.56                               | 6   | 48259,48448,48637,48262,48451,48640 | -37.88   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 20.11    | 12.47                              | 6   | 41469,41658,41847,41472,41661,41850 | -37.99   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 24.02    | 14.87                              | 6   | 40349,40538,40727,40352,40541,40730 | -38.09   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.57     | 0.96                               | 6   | 51052,51241,51430,51055,51244,51433 | -38.85   |
