+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.9      | 1.53             | 6   | 10004,10179,10354,10005,10180,10355 | -0.37    | -19.47   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.5      | 3.13             | 6   | 3725,3900,4075,3726,3901,4076       | -0.37    | -10.57   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.36     | 0.99             | 6   | 2108,2283,2458,2109,2284,2459       | -0.37    | -27.21   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 2.94     | 2.57             | 6   | 11600,11775,11950,11601,11776,11951 | -0.37    | -12.59   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 4.03     | 3.66             | 6   | 12650,12825,13000,12651,12826,13001 | -0.37    | -9.18    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.78     | 1.41             | 6   | 17823,17991,18159,17824,17992,18160 | -0.37    | -20.79   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 3.2      | 2.83             | 6   | 22380,22548,22716,22381,22549,22717 | -0.37    | -11.56   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.91    | 23.53            | 6   | 11096,11271,11446,11097,11272,11447 | -0.38    | -1.59    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.4      | 2.02             | 6   | 568,743,918,569,744,919             | -0.38    | -15.83   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 3.05     | 2.67             | 6   | 19860,20028,20196,19861,20029,20197 | -0.38    | -12.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.83     | 1.45             | 6   | 11054,11229,11404,11055,11230,11405 | -0.38    | -20.77   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.86     | 5.47             | 6   | 2682,2857,3032,2683,2858,3033       | -0.39    | -6.66    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 13.56    | 13.17            | 6   | 10039,10214,10389,10040,10215,10390 | -0.39    | -2.88    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 673.26   | 672.86           | 6   | 23472,23640,23808,23473,23641,23809 | -0.4     | -0.06    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 3.76     | 3.35             | 6   | 17851,18019,18187,17852,18020,18188 | -0.41    | -10.9    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 4.27     | 3.85             | 6   | 20371,20539,20707,20372,20540,20708 | -0.42    | -9.84    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 7.77     | 7.34             | 6   | 10032,10207,10382,10033,10208,10383 | -0.43    | -5.53    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.69     | 5.26             | 6   | 5307,5482,5657,5308,5483,5658       | -0.43    | -7.56    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 4.56     | 4.12             | 6   | 21883,22051,22219,21884,22052,22220 | -0.44    | -9.65    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.8      | 2.36             | 6   | 23885,24053,24221,23886,24054,24222 | -0.44    | -15.71   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.74     | 2.3              | 6   | 19853,20021,20189,19854,20022,20190 | -0.44    | -16.06   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 3.79     | 3.33             | 6   | 19867,20035,20203,19868,20036,20204 | -0.46    | -12.14   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 252.6    | 252.14           | 6   | 4831,5006,5181,4832,5007,5182       | -0.46    | -0.18    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 4.55     | 4.07             | 6   | 16339,16514,16689,16340,16515,16690 | -0.48    | -10.55   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 2.01     | 1.53             | 6   | 19335,19503,19671,19336,19504,19672 | -0.48    | -23.88   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 2.89     | 2.4              | 6   | 17333,17501,17669,17334,17502,17670 | -0.49    | -16.96   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.13     | 3.63             | 6   | 14232,14407,14582,14233,14408,14583 | -0.5     | -12.11   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 3.3      | 2.8              | 6   | 22884,23052,23220,22885,23053,23221 | -0.5     | -15.15   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.9      | 2.4              | 6   | 25523,25726,25929,25524,25727,25930 | -0.5     | -17.24   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 3.17     | 2.66             | 6   | 24396,24564,24732,24397,24565,24733 | -0.51    | -16.09   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.38     | 0.87             | 6   | 11026,11201,11376,11027,11202,11377 | -0.51    | -36.96   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.86    | 19.3             | 6   | 16878,17046,17214,16879,17047,17215 | -0.56    | -2.82    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 3.26     | 2.7              | 6   | 23892,24060,24228,23893,24061,24229 | -0.56    | -17.18   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 4.36     | 3.8              | 6   | 17858,18026,18194,17859,18027,18195 | -0.56    | -12.84   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 7.06     | 6.48             | 6   | 13707,13882,14057,13708,13883,14058 | -0.58    | -8.22    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 4.22     | 3.64             | 6   | 24410,24578,24746,24411,24579,24747 | -0.58    | -13.74   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.28     | 1.7              | 6   | 6861,7036,7211,6862,7037,7212       | -0.58    | -25.44   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.86     | 1.28             | 6   | 9983,10158,10333,9984,10159,10334   | -0.58    | -31.18   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 11.64    | 11.04            | 6   | 22408,22576,22744,22409,22577,22745 | -0.6     | -5.15    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 12.24    | 11.63            | 6   | 16871,17039,17207,16872,17040,17208 | -0.61    | -4.98    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 70.58    | 69.94            | 6   | 22429,22597,22765,22430,22598,22766 | -0.64    | -0.91    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.99     | 2.34             | 6   | 26741,26944,27147,26742,26945,27148 | -0.65    | -21.74   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 4.48     | 3.81             | 6   | 16850,17018,17186,16851,17019,17187 | -0.67    | -14.96   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 3.47     | 2.79             | 6   | 21876,22044,22212,21877,22045,22213 | -0.68    | -19.6    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 7.77     | 7.06             | 6   | 21393,21561,21729,21394,21562,21730 | -0.71    | -9.14    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 3.71     | 2.98             | 6   | 17340,17508,17676,17341,17509,17677 | -0.73    | -19.68   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 5.86     | 5.12             | 6   | 17865,18033,18201,17866,18034,18202 | -0.74    | -12.63   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 380.0    | 379.25           | 6   | 10074,10249,10424,10075,10250,10425 | -0.75    | -0.2     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 34.84    | 34.08            | 6   | 4278,4453,4628,4279,4454,4629       | -0.76    | -2.18    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.91     | 1.13             | 6   | 8933,9108,9283,8934,9109,9284       | -0.78    | -40.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 50.18    | 49.4             | 6   | 15828,16003,16178,15829,16004,16179 | -0.78    | -1.55    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 4.2      | 3.4              | 6   | 21379,21547,21715,21380,21548,21716 | -0.8     | -19.05   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.85     | 5.04             | 6   | 3732,3907,4082,3733,3908,4083       | -0.81    | -13.85   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 3.51     | 2.68             | 6   | 20364,20532,20700,20365,20533,20701 | -0.83    | -23.65   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.74     | 8.91             | 6   | 6903,7078,7253,6904,7079,7254       | -0.83    | -8.52    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 3.49     | 2.64             | 6   | 18348,18516,18684,18349,18517,18685 | -0.85    | -24.36   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 4.19     | 3.31             | 6   | 18859,19027,19195,18860,19028,19196 | -0.88    | -21.0    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 2.02     | 1.13             | 6   | 3683,3858,4033,3684,3859,4034       | -0.89    | -44.06   |
