+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 265.61                     | 289.26                 | 6   | 11660,11835,12010,11662,11837,12012 | 23.65    | 8.9      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2708.51                    | 2731.28                | 6   | 21999,22167,22335,22001,22169,22337 | 22.77    | 0.84     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 2035.12                    | 2057.81                | 6   | 21985,22153,22321,21987,22155,22323 | 22.69    | 1.11     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 1021.18                    | 1043.66                | 6   | 16938,17106,17274,16940,17108,17276 | 22.48    | 2.2      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 3464.75                    | 3486.17                | 6   | 22496,22664,22832,22498,22666,22834 | 21.42    | 0.62     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1181.59                    | 1202.77                | 6   | 17946,18114,18282,17948,18116,18284 | 21.18    | 1.79     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 1616.05                    | 1637.16                | 6   | 16959,17127,17295,16961,17129,17297 | 21.11    | 1.31     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 489.18                     | 510.07                 | 6   | 3267,3442,3617,3269,3444,3619       | 20.89    | 4.27     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1864.2                     | 1884.66                | 6   | 20977,21145,21313,20979,21147,21315 | 20.46    | 1.1      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 686.82                     | 706.39                 | 6   | 138,313,488,140,315,490             | 19.57    | 2.85     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1458.75                    | 1478.12                | 6   | 1209,1384,1559,1211,1386,1561       | 19.37    | 1.33     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 895.1                      | 914.24                 | 6   | 18933,19101,19269,18935,19103,19271 | 19.14    | 2.14     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1471.88                    | 1490.21                | 6   | 19948,20116,20284,19950,20118,20286 | 18.33    | 1.25     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 2480.74                    | 2498.43                | 6   | 19962,20130,20298,19964,20132,20300 | 17.69    | 0.71     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1812.32                    | 1830.0                 | 6   | 16966,17134,17302,16968,17136,17304 | 17.68    | 0.98     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 245.6                      | 262.75                 | 6   | 5885,6060,6235,5887,6062,6237       | 17.15    | 6.98     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 499.89                     | 516.44                 | 6   | 5892,6067,6242,5894,6069,6244       | 16.55    | 3.31     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 3830.83                    | 3847.14                | 6   | 7516,7691,7866,7518,7693,7868       | 16.31    | 0.43     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 2369.19                    | 2385.15                | 6   | 21992,22160,22328,21994,22162,22330 | 15.96    | 0.67     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 265.89                     | 281.47                 | 6   | 14285,14460,14635,14287,14462,14637 | 15.58    | 5.86     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2342.27                    | 2357.82                | 6   | 20480,20648,20816,20482,20650,20818 | 15.55    | 0.66     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 282768     | 2205.12                    | 2220.49                | 6   | 17974,18142,18310,17976,18144,18312 | 15.37    | 0.7      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 220268     | 1502.51                    | 1517.5                 | 6   | 23504,23672,23840,23506,23674,23842 | 14.99    | 1.0      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 29.03                      | 43.54                  | 6   | 24981,25184,25387,24983,25186,25389 | 14.51    | 49.98    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64018      | 434.52                     | 448.62                 | 6   | 23469,23637,23805,23471,23639,23807 | 14.1     | 3.24     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 189018     | 2034.56                    | 2048.29                | 6   | 20473,20641,20809,20475,20643,20811 | 13.73    | 0.67     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2298.65                    | 2312.03                | 6   | 6445,6620,6795,6447,6622,6797       | 13.38    | 0.58     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 3458.45                    | 3471.78                | 6   | 19976,20144,20312,19978,20146,20314 | 13.33    | 0.39     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 247.85                     | 260.8                  | 6   | 3260,3435,3610,3262,3437,3612       | 12.95    | 5.22     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 935.84                     | 948.41                 | 6   | 649,824,999,651,826,1001            | 12.57    | 1.34     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 54.34                      | 66.4                   | 6   | 26206,26409,26612,26208,26411,26614 | 12.06    | 22.19    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1390.89                    | 1402.73                | 6   | 6431,6606,6781,6433,6608,6783       | 11.84    | 0.85     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 993.93                     | 1005.61                | 6   | 19941,20109,20277,19943,20111,20279 | 11.68    | 1.18     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2742.63                    | 2753.77                | 6   | 19486,19654,19822,19488,19656,19824 | 11.14    | 0.41     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 849.33                     | 860.37                 | 6   | 23483,23651,23819,23485,23653,23821 | 11.04    | 1.3      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3217.78                    | 3228.7                 | 6   | 684,859,1034,686,861,1036           | 10.92    | 0.34     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 137.62                     | 148.41                 | 6   | 16385,16560,16735,16387,16562,16737 | 10.79    | 7.84     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 1926.51                    | 1937.21                | 6   | 7488,7663,7838,7490,7665,7840       | 10.7     | 0.56     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 982.91                     | 993.41                 | 6   | 7474,7649,7824,7476,7651,7826       | 10.5     | 1.07     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 157768     | 1238.44                    | 1248.66                | 6   | 24498,24666,24834,24500,24668,24836 | 10.22    | 0.83     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 1995.26                    | 2005.43                | 6   | 22475,22643,22811,22477,22645,22813 | 10.17    | 0.51     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 47.15                      | 57.21                  | 6   | 27417,27620,27823,27419,27622,27825 | 10.06    | 21.34    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 136.81                     | 145.91                 | 6   | 9560,9735,9910,9562,9737,9912       | 9.1      | 6.65     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 1654.68                    | 1663.24                | 6   | 18436,18604,18772,18438,18606,18774 | 8.56     | 0.52     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 70.47                      | 78.92                  | 6   | 16378,16553,16728,16380,16555,16730 | 8.45     | 11.99    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 4893.56                    | 4901.99                | 6   | 18478,18646,18814,18480,18648,18816 | 8.43     | 0.17     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 134.44                     | 142.38                 | 6   | 14278,14453,14628,14280,14455,14630 | 7.94     | 5.91     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 70.3                       | 78.22                  | 6   | 9553,9728,9903,9555,9730,9905       | 7.92     | 11.27    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 499.3                      | 507.11                 | 6   | 17414,17582,17750,17416,17584,17752 | 7.81     | 1.56     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 356.92                     | 364.22                 | 6   | 6949,7124,7299,6951,7126,7301       | 7.3      | 2.05     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 4907.89                    | 4915.11                | 6   | 24022,24190,24358,24024,24192,24360 | 7.22     | 0.15     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2994.12                    | 3001.23                | 6   | 22489,22657,22825,22491,22659,22827 | 7.11     | 0.24     |
