+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 3.2           | 3.82                    | 6   | 3260,3395,3530,3259,3394,3529       | 0.62      | 19.37    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.22         | 14.81                   | 6   | 4105,4240,4375,4104,4239,4374       | 0.59      | 4.15     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 15.12         | 15.69                   | 6   | 1265,1400,1535,1264,1399,1534       | 0.57      | 3.77     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.21          | 2.77                    | 6   | 7225,7345,7465,7224,7344,7464       | 0.56      | 25.34    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.57          | 2.12                    | 6   | 820,955,1090,819,954,1089           | 0.55      | 35.03    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.86          | 2.41                    | 6   | 9005,9125,9245,9004,9124,9244       | 0.55      | 29.57    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 14.56         | 15.06                   | 6   | 55,190,325,54,189,324               | 0.5       | 3.43     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 9.71          | 10.19                   | 2   | 10485,10484                         | 0.48      | 4.94     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 8.81          | 9.28                    | 6   | 2870,3005,3140,2869,3004,3139       | 0.47      | 5.33     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 5.16          | 5.62                    | 6   | 2050,2185,2320,2049,2184,2319       | 0.46      | 8.91     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 2.45          | 2.91                    | 6   | 6855,6975,7095,6854,6974,7094       | 0.46      | 18.78    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 96.79         | 97.25                   | 6   | 3720,3855,3990,3719,3854,3989       | 0.46      | 0.48     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 11.6          | 12.03                   | 6   | 2875,3010,3145,2874,3009,3144       | 0.43      | 3.71     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 3.24          | 3.66                    | 6   | 6095,6230,6365,6094,6229,6364       | 0.42      | 12.96    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 2.07          | 2.47                    | 6   | 3660,3795,3930,3659,3794,3929       | 0.4       | 19.32    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 2.65          | 3.05                    | 6   | 7940,8060,8180,7939,8059,8179       | 0.4       | 15.09    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 32.35         | 32.74                   | 6   | 2900,3035,3170,2899,3034,3169       | 0.39      | 1.21     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 2.94          | 3.33                    | 6   | 1235,1370,1505,1234,1369,1504       | 0.39      | 13.27    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.91          | 2.3                     | 6   | 1230,1365,1500,1229,1364,1499       | 0.39      | 20.42    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 5.19          | 5.58                    | 6   | 5290,5425,5560,5289,5424,5559       | 0.39      | 7.51     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 3.04          | 3.4                     | 6   | 1640,1775,1910,1639,1774,1909       | 0.36      | 11.84    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 53.72         | 54.06                   | 6   | 1690,1825,1960,1689,1824,1959       | 0.34      | 0.63     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 2.53          | 2.85                    | 2   | 10460,10459                         | 0.32      | 12.65    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 2.11          | 2.42                    | 6   | 6850,6970,7090,6849,6969,7089       | 0.31      | 14.69    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.38          | 1.68                    | 6   | 10090,10210,10330,10089,10209,10329 | 0.3       | 21.74    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.85          | 3.15                    | 6   | 7945,8065,8185,7944,8064,8184       | 0.3       | 10.53    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.18          | 1.47                    | 6   | 1225,1360,1495,1224,1359,1494       | 0.29      | 24.58    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.19          | 1.48                    | 6   | 4055,4190,4325,4054,4189,4324       | 0.29      | 24.37    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 3.12          | 3.4                     | 6   | 425,560,695,424,559,694             | 0.28      | 8.97     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.42          | 1.69                    | 6   | 3655,3790,3925,3654,3789,3924       | 0.27      | 19.01    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.37          | 1.62                    | 6   | 5275,5410,5545,5274,5409,5544       | 0.25      | 18.25    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 2.25          | 2.5                     | 2   | 10455,10454                         | 0.25      | 11.11    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 9.78          | 10.02                   | 6   | 2465,2600,2735,2464,2599,2734       | 0.24      | 2.45     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.38          | 1.61                    | 6   | 1630,1765,1900,1629,1764,1899       | 0.23      | 16.67    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.0           | 1.23                    | 6   | 815,950,1085,814,949,1084           | 0.23      | 23.0     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.06          | 1.29                    | 6   | 5675,5810,5945,5674,5809,5944       | 0.23      | 21.7     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 2.07          | 2.29                    | 6   | 1635,1770,1905,1634,1769,1904       | 0.22      | 10.63    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 2.05          | 2.27                    | 6   | 6090,6225,6360,6089,6224,6359       | 0.22      | 10.73    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.97          | 1.19                    | 6   | 4865,5000,5135,4864,4999,5134       | 0.22      | 22.68    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 2.34          | 2.55                    | 6   | 9735,9855,9975,9734,9854,9974       | 0.21      | 8.97     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 2.13          | 2.33                    | 6   | 2850,2985,3120,2849,2984,3119       | 0.2       | 9.39     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.22          | 1.42                    | 6   | 3245,3380,3515,3244,3379,3514       | 0.2       | 16.39    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 3.38          | 3.56                    | 6   | 830,965,1100,829,964,1099           | 0.18      | 5.33     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 2.3           | 2.48                    | 6   | 4065,4200,4335,4064,4199,4334       | 0.18      | 7.83     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.05          | 1.23                    | 6   | 2435,2570,2705,2434,2569,2704       | 0.18      | 17.14    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 20.31         | 20.48                   | 6   | 3700,3835,3970,3699,3834,3969       | 0.17      | 0.84     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.56          | 1.73                    | 6   | 9010,9130,9250,9009,9129,9249       | 0.17      | 10.9     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 2.05          | 2.21                    | 6   | 4875,5010,5145,4874,5009,5144       | 0.16      | 7.8      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.24          | 1.4                     | 6   | 2840,2975,3110,2839,2974,3109       | 0.16      | 12.9     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.55          | 1.71                    | 6   | 2845,2980,3115,2844,2979,3114       | 0.16      | 10.32    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 5.44          | 5.6                     | 6   | 1645,1780,1915,1644,1779,1914       | 0.16      | 2.94     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.22          | 1.37                    | 6   | 3650,3785,3920,3649,3784,3919       | 0.15      | 12.3     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.58         | 12.72                   | 6   | 3290,3425,3560,3289,3424,3559       | 0.14      | 1.11     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 2.07          | 2.21                    | 6   | 5685,5820,5955,5684,5819,5954       | 0.14      | 6.76     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 2.32          | 2.46                    | 6   | 5280,5415,5550,5279,5414,5549       | 0.14      | 6.03     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 2.14          | 2.28                    | 6   | 825,960,1095,824,959,1094           | 0.14      | 6.54     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.06          | 1.19                    | 6   | 5,140,275,4,139,274                 | 0.13      | 12.26    |
