+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 165.36                       | 164.84                           | 6   | 20933,21101,21269,20936,21104,21272 | -0.52    | -0.31    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.05                         | 2.51                             | 6   | 14745,14920,15095,14748,14923,15098 | -0.54    | -17.7    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 4.65                         | 4.11                             | 6   | 19876,20044,20212,19879,20047,20215 | -0.54    | -11.61   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.76                         | 3.21                             | 6   | 15284,15459,15634,15287,15462,15637 | -0.55    | -14.63   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.43                         | 2.88                             | 6   | 3727,3902,4077,3730,3905,4080       | -0.55    | -16.03   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 3.76                         | 3.2                              | 6   | 24944,25147,25350,24947,25150,25353 | -0.56    | -14.89   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 3.74                         | 3.17                             | 6   | 19855,20023,20191,19858,20026,20194 | -0.57    | -15.24   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.68                        | 19.11                            | 6   | 19897,20065,20233,19900,20068,20236 | -0.57    | -2.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 9.07                         | 8.5                              | 6   | 25560,25763,25966,25563,25766,25969 | -0.57    | -6.28    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 13.79                        | 13.21                            | 6   | 20905,21073,21241,20908,21076,21244 | -0.58    | -4.21    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.62                         | 1.04                             | 6   | 4210,4385,4560,4213,4388,4563       | -0.58    | -35.8    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 3.34                         | 2.76                             | 6   | 20373,20541,20709,20376,20544,20712 | -0.58    | -17.37   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 5.71                         | 5.13                             | 6   | 20891,21059,21227,20894,21062,21230 | -0.58    | -10.16   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 118.27                       | 117.68                           | 6   | 1158,1333,1508,1161,1336,1511       | -0.59    | -0.5     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 3.17                         | 2.58                             | 6   | 22382,22550,22718,22385,22553,22721 | -0.59    | -18.61   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 35.7                         | 35.11                            | 6   | 7437,7612,7787,7440,7615,7790       | -0.59    | -1.65    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 13.72                        | 13.12                            | 6   | 19393,19561,19729,19396,19564,19732 | -0.6     | -4.37    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 24.26                        | 23.66                            | 6   | 19400,19568,19736,19403,19571,19739 | -0.6     | -2.47    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.72                         | 1.11                             | 6   | 6828,7003,7178,6831,7006,7181       | -0.61    | -35.47   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.57                         | 1.95                             | 6   | 4770,4945,5120,4773,4948,5123       | -0.62    | -24.12   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 67.67                        | 67.05                            | 6   | 5869,6044,6219,5872,6047,6222       | -0.62    | -0.92    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.86                         | 1.22                             | 6   | 14710,14885,15060,14713,14888,15063 | -0.64    | -34.41   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.7                          | 2.06                             | 6   | 17328,17496,17664,17331,17499,17667 | -0.64    | -23.7    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 4.4                          | 3.75                             | 6   | 13184,13359,13534,13187,13362,13537 | -0.65    | -14.77   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 235.32                       | 234.65                           | 6   | 21437,21605,21773,21440,21608,21776 | -0.67    | -0.28    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.29                         | 1.62                             | 6   | 7388,7563,7738,7391,7566,7741       | -0.67    | -29.26   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 9.68                         | 9.0                              | 6   | 2173,2348,2523,2176,2351,2526       | -0.68    | -7.02    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 6.02                         | 5.33                             | 6   | 591,766,941,594,769,944             | -0.69    | -11.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 3.49                         | 2.79                             | 6   | 11070,11245,11420,11073,11248,11423 | -0.7     | -20.06   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 3.27                         | 2.57                             | 6   | 18847,19015,19183,18850,19018,19186 | -0.7     | -21.41   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 72.02                        | 71.3                             | 6   | 11644,11819,11994,11647,11822,11997 | -0.72    | -1.0     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 40.58                        | 39.86                            | 6   | 18392,18560,18728,18395,18563,18731 | -0.72    | -1.77    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 119.48                       | 118.76                           | 6   | 16901,17069,17237,16904,17072,17240 | -0.72    | -0.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 5.31                         | 4.58                             | 6   | 24951,25154,25357,24954,25157,25360 | -0.73    | -13.75   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.05                         | 1.32                             | 6   | 11049,11224,11399,11052,11227,11402 | -0.73    | -35.61   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 63.42                        | 62.68                            | 6   | 21423,21591,21759,21426,21594,21762 | -0.74    | -1.17    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 6.02                         | 5.27                             | 6   | 27387,27590,27793,27390,27593,27796 | -0.75    | -12.46   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 70.53                        | 69.76                            | 6   | 22431,22599,22767,22434,22602,22770 | -0.77    | -1.09    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 6.42                         | 5.65                             | 6   | 26176,26379,26582,26179,26382,26585 | -0.77    | -11.99   |
