+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.83                             | 2.0                    | 6   | 18339,18507,18675,18340,18508,18676 | 9.29     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.4                              | 1.53                   | 6   | 14202,14377,14552,14203,14378,14553 | 9.29     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 28.97                            | 31.63                  | 6   | 34117,34320,34523,34118,34321,34524 | 9.18     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 4.69                             | 5.12                   | 6   | 32871,33074,33277,32872,33075,33278 | 9.17     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 14.95                            | 16.32                  | 6   | 42608,42797,42986,42609,42798,42987 | 9.16     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.31                             | 1.43                   | 6   | 7384,7559,7734,7385,7560,7735       | 9.16     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.31                             | 1.43                   | 6   | 11570,11745,11920,11571,11746,11921 | 9.16     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 2410.24                          | 2630.97                | 2   | 54067,54068                         | 9.16     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 180.44                           | 196.94                 | 6   | 29861,30064,30267,29862,30065,30268 | 9.14     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.1                              | 1.2                    | 6   | 52779,52968,53157,52780,52969,53158 | 9.09     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.59                            | 15.91                  | 6   | 40354,40543,40732,40355,40544,40733 | 9.05     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 3.23                             | 3.52                   | 6   | 25542,25745,25948,25543,25746,25949 | 8.98     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.01                             | 2.19                   | 6   | 26123,26326,26529,26124,26327,26530 | 8.96     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.12                             | 1.22                   | 6   | 52772,52961,53150,52773,52962,53151 | 8.93     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.7                              | 2.94                   | 6   | 23393,23561,23729,23394,23562,23730 | 8.89     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.17                             | 3.45                   | 6   | 34082,34285,34488,34083,34286,34489 | 8.83     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 3.85                             | 4.19                   | 6   | 27383,27586,27789,27384,27587,27790 | 8.83     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 4.49                             | 4.88                   | 6   | 47690,47879,48068,47691,47880,48069 | 8.69     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.19                             | 2.38                   | 6   | 27964,28167,28370,27965,28168,28371 | 8.68     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.27                             | 1.38                   | 6   | 7909,8084,8259,7910,8085,8260       | 8.66     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 7.16                             | 7.78                   | 6   | 49965,50154,50343,49966,50155,50344 | 8.66     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1833.91                          | 1992.28                | 2   | 54053,54054                         | 8.64     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.51                             | 1.64                   | 6   | 27936,28139,28342,27937,28140,28343 | 8.61     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 13.65                            | 14.82                  | 6   | 28622,28825,29028,28623,28826,29029 | 8.57     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 258.62                           | 280.75                 | 6   | 34138,34341,34544,34139,34342,34545 | 8.56     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 5.64                             | 6.12                   | 6   | 47137,47326,47515,47138,47327,47516 | 8.51     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.95                             | 3.2                    | 6   | 6880,7055,7230,6881,7056,7231       | 8.47     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.42                             | 1.54                   | 6   | 1084,1259,1434,1085,1260,1435       | 8.45     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.42                             | 1.54                   | 6   | 28545,28748,28951,28546,28749,28952 | 8.45     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 6.17                             | 6.69                   | 6   | 34096,34299,34502,34097,34300,34503 | 8.43     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.53                             | 2.74                   | 6   | 20866,21034,21202,20867,21035,21203 | 8.3      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 29.17                            | 31.56                  | 6   | 38667,38856,39045,38668,38857,39046 | 8.19     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.23                             | 1.33                   | 6   | 8420,8595,8770,8421,8596,8771       | 8.13     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 354.68                           | 383.46                 | 6   | 29868,30071,30274,29869,30072,30275 | 8.11     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 9.29                             | 10.04                  | 6   | 34103,34306,34509,34104,34307,34510 | 8.07     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 2.36                             | 2.55                   | 6   | 28573,28776,28979,28574,28777,28980 | 8.05     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 15.52                            | 16.76                  | 6   | 38653,38842,39031,38654,38843,39032 | 7.99     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.01                             | 2.17                   | 6   | 31618,31821,32024,31619,31822,32025 | 7.96     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 10.07                            | 10.86                  | 6   | 21405,21573,21741,21406,21574,21742 | 7.85     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.54                             | 1.66                   | 6   | 39724,39913,40102,39725,39914,40103 | 7.79     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.56                             | 1.68                   | 6   | 20348,20516,20684,20349,20517,20685 | 7.69     |
