+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.19                       | 2.01                             | 6   | 5297,5472,5647,5298,5473,5648       | -0.18    | -8.22    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.47                       | 3.29                             | 6   | 21887,22055,22223,21888,22056,22224 | -0.18    | -5.19    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.19                       | 2.01                             | 6   | 26122,26325,26528,26123,26326,26529 | -0.18    | -8.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 6.13                       | 5.94                             | 6   | 24960,25163,25366,24961,25164,25367 | -0.19    | -3.1     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.83                       | 2.64                             | 6   | 47,222,397,48,223,398               | -0.19    | -6.71    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.71                       | 3.52                             | 6   | 586,761,936,587,762,937             | -0.19    | -5.12    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.31                       | 3.12                             | 6   | 6886,7061,7236,6887,7062,7237       | -0.19    | -5.74    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.17                       | 0.98                             | 6   | 8937,9112,9287,8938,9113,9288       | -0.19    | -16.24   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.43                       | 1.24                             | 6   | 8951,9126,9301,8952,9127,9302       | -0.19    | -13.29   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.94                       | 2.75                             | 6   | 13179,13354,13529,13180,13355,13530 | -0.19    | -6.46    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.27                       | 1.08                             | 6   | 20837,21005,21173,20838,21006,21174 | -0.19    | -14.96   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 5.94                       | 5.75                             | 6   | 1643,1818,1993,1644,1819,1994       | -0.19    | -3.2     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.62                       | 4.43                             | 6   | 18366,18534,18702,18367,18535,18703 | -0.19    | -4.11    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 3.65                       | 3.45                             | 6   | 26164,26367,26570,26165,26368,26571 | -0.2     | -5.48    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.42                       | 2.22                             | 6   | 25527,25730,25933,25528,25731,25934 | -0.2     | -8.26    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.22                       | 1.02                             | 6   | 5269,5444,5619,5270,5445,5620       | -0.2     | -16.39   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.2                        | 3.0                              | 6   | 61,236,411,62,237,412               | -0.2     | -6.25    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.72                       | 3.52                             | 6   | 5836,6011,6186,5837,6012,6187       | -0.2     | -5.38    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 5.63                       | 5.43                             | 6   | 5843,6018,6193,5844,6019,6194       | -0.2     | -3.55    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 839.67                     | 839.46                           | 6   | 8013,8188,8363,8014,8189,8364       | -0.21    | -0.03    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.71                       | 3.5                              | 6   | 4786,4961,5136,4787,4962,5137       | -0.21    | -5.66    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.94                       | 3.73                             | 6   | 13704,13879,14054,13705,13880,14055 | -0.21    | -5.33    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.27                       | 2.06                             | 6   | 17330,17498,17666,17331,17499,17667 | -0.21    | -9.25    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.64                       | 3.43                             | 6   | 17351,17519,17687,17352,17520,17688 | -0.21    | -5.77    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.88                       | 1.67                             | 6   | 19339,19507,19675,19340,19508,19676 | -0.21    | -11.17   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.42                       | 3.21                             | 6   | 22391,22559,22727,22392,22560,22728 | -0.21    | -6.14    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.34                       | 1.13                             | 6   | 1069,1244,1419,1070,1245,1420       | -0.21    | -15.67   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 23.88                      | 23.66                            | 6   | 19402,19570,19738,19403,19571,19739 | -0.22    | -0.92    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.05                       | 6.83                             | 6   | 23917,24085,24253,23918,24086,24254 | -0.22    | -3.12    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.23                       | 1.01                             | 6   | 1055,1230,1405,1056,1231,1406       | -0.22    | -17.89   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.37                       | 2.15                             | 6   | 24393,24561,24729,24394,24562,24730 | -0.22    | -9.28    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 3.08                       | 2.86                             | 6   | 22881,23049,23217,22882,23050,23218 | -0.22    | -7.14    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 5.15                       | 4.93                             | 6   | 17869,18037,18205,17870,18038,18206 | -0.22    | -4.27    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.19                       | 1.96                             | 6   | 14740,14915,15090,14741,14916,15091 | -0.23    | -10.5    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 11.81                      | 11.58                            | 6   | 16875,17043,17211,16876,17044,17212 | -0.23    | -1.95    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.34                      | 19.11                            | 6   | 19899,20067,20235,19900,20068,20236 | -0.23    | -1.19    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 27.94                      | 27.71                            | 6   | 25576,25779,25982,25577,25780,25983 | -0.23    | -0.82    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.32                       | 2.08                             | 6   | 20858,21026,21194,20859,21027,21195 | -0.24    | -10.34   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.92                       | 1.68                             | 6   | 1615,1790,1965,1616,1791,1966       | -0.24    | -12.5    |
